"firms","years","scope1_intensity","scope2_intensity","scope3_intensity","scope_1","scope_2","scope_3","energy_cons","waste","waste_recycled","water_cons","waste_water","renewable_energy_pct","waste_recycled_pct","fuel_fleet","donations","donations_pct","contrib_political","legal_spending","fines_spending","employees","employee_turnover","female_pct","female_mgmt_pct","employee_parental_pct","employee_tenure","employee_under30_pct","employee_over50_pct","training_spending"
"T","2012",1642.8079981606,1476.38792633661,2056.18929310003,3.95569736557081,6.23625499778427,43.309617517516,6287.54242300056,329767.863790039,0.379517269739881,1.95938614523038,2.52864047139883,0.561688760924153,0.77203909503296,6.87900509871542,18.967875803588,0.0454248361289501,1.565430091694,63.3451005443931,13.601762046339,68.5731118917465,0.0802641113125719,0.257711438601837,0.178738037371077,0.0465869956184179,19.2773484555073,0.293304421799257,0.246298506890889,80.2695845300332
"A","2013",1022.50414864626,1693.07396795484,1156.78822654299,8.92545167077333,16.697463283781,11.9758113473654,9610.59921374545,354134.266276378,0.380365608725697,1.60610052570701,2.6736226498615,0.352399434940889,0.371537111466751,5.78002475504763,28.4787859495264,0.0290234133717604,2.84190744871739,32.6021581701934,3.12079212628305,45.5955977924168,0.0667226176592521,0.239936171425506,0.0596322404872626,0.0272229666728526,11.8229908833746,0.133905949257314,0.17406557649374,91.2057029805146
"B","2013",1744.8089957831,999.308057993185,3298.78255093936,12.4559853328392,14.7161140979733,11.5753978025168,6904.76071601734,320489.710639231,0.782341833272949,1.37964970292524,2.23574067186564,0.485959222004749,0.367569401673973,6.58414385467768,29.5079481417779,0.0124688442912884,0.738101984141394,47.1381102129817,3.35161346034147,77.4171130731702,0.0747839582012966,0.249048440018669,0.0757509209006093,0.0452466238010675,19.5755681954324,0.12995951953344,0.157692661671899,71.8667478905991
"C","2013",692.884482770693,2155.39309583604,3254.20675857458,1.44730059290305,13.8722643686924,20.7254034839571,7445.13098965399,352971.344057005,0.212887416966259,1.07280310778879,2.34375291573815,0.640020601032302,0.499733045464382,6.95651618950069,20.3712089152541,0.00167526882141829,1.70907372795045,38.7240768969059,10.5293438797817,135.567421279848,0.0860816996218637,0.271196983708069,0.118532716827467,0.0449987456668168,9.9719391646795,0.12321662819013,0.240267026587389,56.6791416122578
"D","2013",1345.03655622224,459.446975939209,2526.41888452927,10.5501530994661,12.5090130709577,27.0304428227246,6365.3872855939,87802.3973433301,0.6642114601098,1.95885551837273,1.34399112151004,0.402840184560046,0.448321986198425,4.08105505444109,18.9671063853893,0.0272917689871974,1.8101248658495,54.011870957911,5.92508227354847,154.716613953933,0.0973102458985523,0.135119760548696,0.161571145758498,0.0474344878830016,13.3253305847757,0.165407517831773,0.163509181013796,13.9539150940254
"E","2013",1511.35098531703,1549.77196131367,2687.77165273204,9.04654902359471,7.23405153490603,36.6787108313292,9492.11770598777,57371.8048399314,0.662770474189893,2.84599752118811,2.18721363414079,0.457023003301583,0.599553554179147,4.00268162088469,4.04564102878794,0.00190518054878339,1.73805668146815,25.6807547993958,3.80247454554774,49.6638892591,0.0372137383138761,0.230382770532742,0.045132396905683,0.0349550988990813,5.47394459717907,0.10224167262204,0.210439107799903,90.3754865354858
"F","2013",12.0304631318431,334.202570767375,3821.71597462147,11.8974197711796,17.7714814711362,37.6751458179206,6859.39407837577,164960.323169362,0.250203682295978,3.33313601836562,2.77316134376451,0.641713761189021,0.642083003697917,4.93670832365751,7.61082716053352,0.0175594438216649,2.26949389686342,80.2964224480093,4.06945947930217,273.922148765996,0.0639906793297269,0.201149765215814,0.0846747416560538,0.0412258029729128,18.7388134503271,0.19461584254168,0.143774701689836,22.5942296162248
"G","2013",1690.41119038383,1383.92084032297,2910.23102755425,9.14209236158058,19.3967119604349,11.4046426210552,8756.03683874942,464060.894912109,0.353439969662577,3.96532690525055,2.1546144883614,0.624280126811936,0.54400754715316,5.06172117893584,24.4720041044056,0.0484025901649147,2.90563269355334,79.6340838819742,6.45586663554423,248.90403049998,0.0394078074931167,0.191040030447766,0.171496370795649,0.0102901784330606,15.3481676452793,0.287934724846855,0.217842864210252,80.2986116055399
"H","2013",568.529120670864,1487.98810806707,1172.39350414602,3.68644799338654,7.34628439764492,36.3497671112418,9331.23792870902,436471.379187424,0.449265645164996,3.10703097772785,2.95361322711688,0.253932382375933,0.345199104305357,4.2225208368618,16.5299544369336,0.0420301948324777,1.74505068350118,27.6093317195773,14.7113995095715,121.531805386767,0.0455246021039784,0.161282291589305,0.133975947820582,0.0410945529956371,12.7368314319756,0.288418392557651,0.173984540463425,86.2366469600238
"I","2013",1160.41302198009,915.803176810732,2201.34501125431,7.9386323238723,15.365865866188,47.9439715109766,9250.42269518599,251740.036287811,0.205650527449325,3.50978176598437,0.790997544652782,0.406114560831338,0.2957948516123,4.28653623722494,21.1476234493311,0.013547265867237,0.801604031701572,54.0929082594812,12.44621307333,41.0988640133291,0.0496578268962912,0.232083124760538,0.116163259961177,0.0287621873710305,19.5876143837813,0.239031062368304,0.1126627375721,66.8980598985218
"J","2013",45.4379943411332,718.713114963612,3017.59631409077,7.92430293606594,8.86470601311885,32.4437584169209,11469.8297851719,278387.7519425,0.676112004229799,1.65676648868248,1.26436731324065,0.266542091080919,0.319725526450202,5.70005738176405,13.2689400024246,0.00661387172294781,1.90123606310226,50.3415026701987,9.13423409499228,21.8365158606321,0.0769963900605217,0.203446306893602,0.0644896641210653,0.0344991962052882,19.8089104925748,0.128189051477239,0.12307503472548,80.395149232354
"K","2013",1371.61571672955,282.544580050744,152.424451883417,13.3406970258802,10.9731773182284,32.8126585949212,5231.0341228731,112243.899167515,0.40163500988856,2.19200663198717,1.46855409094132,0.607039796584286,0.24828245760873,5.39169305446558,3.27975998912007,0.00779845209326595,1.80864678474609,45.5580882355571,8.12849769368768,94.5357583183795,0.0583057255041786,0.154835129901767,0.149841767319012,0.0469820456299931,18.8671260024421,0.252052384102717,0.198453721043188,36.0441397107206
"L","2013",840.947422572179,1619.04541916447,236.6190118948,8.5629838812165,11.9857860472985,16.9579973816872,7151.67179494165,454422.422812786,0.270357455359772,3.98808083659969,0.906340282061137,0.536003245320171,0.363597637554631,5.1290812024381,21.2814982023556,0.0270968583645299,2.65739187959116,50.6966188922524,12.3550671425182,218.719170447439,0.0385932643245906,0.235858885105699,0.0721194356167689,0.0368998704664409,12.9765668616164,0.211164325848222,0.185340019024443,34.8082414991222
"M","2013",1290.14044915442,1547.70309019834,2436.60700651817,14.0709405913949,14.8543942172546,33.4078690689057,4729.88590411842,443758.328258991,0.212661351868883,3.24080867669545,1.58695736853406,0.501870028022677,0.497830544831231,5.70946051296778,19.1880228184164,0.0222832920728251,1.33107697369996,96.0447861067951,4.69810679159127,139.054520959035,0.0326539566763677,0.286984395608306,0.199266147159506,0.0373405832517892,15.2638122695498,0.190766028966755,0.156527368247043,78.7507286272012
"N","2013",1697.32494207448,2024.20505770016,2919.28620985709,9.0228930125013,11.4038829738274,24.6580997109413,6442.56401155144,274152.365792543,0.481605707574636,2.48957404331304,1.75340339494869,0.411394321522675,0.766864438122139,4.39918632246554,36.2214357976336,0.0351222361205146,0.661321237683296,73.9406991936266,8.18027711822651,58.9309498667717,0.0671619662665762,0.183642825623974,0.160771641070023,0.0351497381832451,15.8965540444478,0.275557215185836,0.190357775788289,75.4570709448308
"O","2013",311.00081433286,1115.86277725408,143.4206337668,14.6499214214273,8.98032678174786,48.0564092751592,11349.3334155064,443340.382887982,0.202846564166248,1.64838631846942,2.02737662312575,0.611655650474131,0.581391058117151,4.19535342277959,13.4267743222881,0.00953957646852359,1.76186026085634,92.4821101501584,7.77218778128736,213.165570348501,0.0777379264542833,0.263394084153697,0.140587427751161,0.0413305428531021,9.99736539903097,0.151050500338897,0.193975761043839,43.2599215209484
"P","2013",1076.07692811638,646.183810200309,715.876794827636,6.72189344419166,7.54811933380552,45.7733732461929,11890.0258520152,469290.619948879,0.474393763160333,3.65890467609279,1.44510507886298,0.605445640906692,0.652911706781015,4.99928825814277,19.7532480112277,0.0278235220932402,1.08640061062761,58.9447212219238,11.157856911188,245.582682238892,0.0922141882544383,0.182178154261783,0.173430557772517,0.0441676835995168,9.60899146622978,0.244705245736986,0.148029205179773,17.4093760922551
"Q","2013",1678.34609747911,1931.15950498963,2974.24592681928,6.47490977635607,12.1216602355707,49.3268556054682,2877.24390649237,107891.350670252,0.300119677279145,1.21458505489863,1.4378674387699,0.478906723018736,0.574674083804712,5.11547230114229,13.405490248464,0.0487182490061969,2.90199092484545,69.3736238963902,7.41628202516586,260.279810894281,0.0861210940801539,0.181015516677871,0.17506445462117,0.0365748486667871,19.996391388122,0.271684661600739,0.215227760956623,55.3426345787011
"R","2013",951.715847762534,1648.98189709173,3736.22941909125,1.20815736288205,19.6678231901024,48.681896077469,7365.01796613447,51066.3951747119,0.480652095237747,1.77288268087432,2.95460860140156,0.418636258039623,0.765108977723867,4.3260883288458,11.8864539251663,0.0470766890328378,1.25312474684324,59.2719924077392,7.59895471855998,93.7473825551569,0.0631573569658212,0.29178731017746,0.187158867202234,0.0335676075238735,10.471516494872,0.101527077704668,0.129378081322648,47.2312690247782
"S","2013",1114.92102859542,2491.48590107099,3551.49495229125,4.85917816869915,11.6115117713343,24.9613605346531,8125.73425471783,57005.4198033176,0.581097810808569,2.83016080991365,0.548851334722713,0.603005770407617,0.214227247843519,5.1133650180418,13.0828963455278,0.00450082926545292,2.81532200006768,31.1712204292417,3.68203338957392,185.90753307566,0.0367918017157353,0.114704817580059,0.134563078975771,0.0175416060350835,5.94516166718677,0.229827373009175,0.208680422184989,10.2123746485449
"T","2013",20.426923740888,2474.89925664966,3770.48112774501,11.4201421565376,8.34479375276715,15.3429859224707,10185.3036044631,99311.9430379011,0.772188909398392,1.65386600862257,0.577099566115066,0.220800788654014,0.581046387692914,4.83560444414616,32.4448456459213,0.00368324497248977,2.90871314133983,25.5033263936639,12.6670877274591,238.230408225209,0.0728435977967456,0.219713631598279,0.189357039392926,0.0188312363717705,9.03895396506414,0.133406202541664,0.11974317698041,58.7247218843549
"A","2014",1672.27631465578,768.916513306322,3222.1887077787,1.44170124130324,15.0831666274462,18.7447480484843,1557.14060692117,247799.054114148,0.246692817797884,1.77881821803749,2.02191072003916,0.550791538367048,0.673814611742273,5.69131659413688,15.2289474259596,0.0235748096951284,1.82102155068424,33.4532486647367,13.5387402088381,273.428388377652,0.0631532599544153,0.207116140332073,0.107015815149061,0.0241828538384289,19.5484014868271,0.176591566903517,0.207431838556658,12.0786637905985
"B","2014",1808.15486851567,2061.61025218666,676.456552289892,5.86367995012552,19.7966951923445,38.4585689753294,1136.0183970537,52473.7135739997,0.437431840831414,3.66045085852966,2.93765545543283,0.592612888012081,0.48063942543231,6.12579410057515,20.085730636958,0.00195536045357585,1.01575438759755,73.563114143908,4.34795836615376,85.2341310400516,0.0439160956302658,0.109498528437689,0.0724854655028321,0.0422575109358877,12.9008105152752,0.229450465599075,0.210134531580843,88.2568223122507
"C","2014",1597.06417353917,1432.4711878784,1819.68972076429,2.03643272584304,12.1626901126001,27.8479850292206,6372.21394013613,124716.405360959,0.337864722916856,1.5877966710832,1.05542087357026,0.224686354328878,0.724327206984162,6.08834868576378,22.753179856576,0.00708164918469265,2.17964362830389,32.2971776127815,11.8246940134559,83.2526237517595,0.032603587503545,0.257341922400519,0.121217172318138,0.0252898281440139,9.86748284311034,0.228105055587366,0.1313159520505,14.0336492471397
"D","2014",1615.78904220345,1747.82951248228,3015.09505480062,12.7304887184873,15.7933855918236,29.4980079028755,9063.075220678,156146.255356725,0.640151572786272,3.72639114130288,0.955079549574293,0.261542510171421,0.693677942501381,6.52071598591283,14.1217383116018,0.0263796979212202,2.25593851832673,52.9303288646042,3.15530881774612,123.462089886889,0.069453065963462,0.152757776016369,0.177705047917552,0.0209600129071623,14.2121719790157,0.11640270142816,0.159431308635976,41.24334305292
"E","2014",1879.8875079134,1594.94970020372,724.374886776786,5.71794490329921,5.57281404151581,15.9601369965822,7294.01853890158,221144.637127873,0.690897333994508,2.14456935995258,1.92966301587876,0.635297229094431,0.407310439553112,4.83632841985673,26.4729683685582,0.0274630062049255,1.69733557105064,26.2595800310373,2.76477835583501,287.579232091084,0.0832609366788529,0.281229515746236,0.173724849091377,0.045211161673069,14.3062992184423,0.107756058638915,0.106588993722107,54.1002117260359
"F","2014",731.152173843002,2297.70285959006,486.821367323864,3.86337588075548,10.3518959658686,40.8667739108205,9983.00106916577,437407.483335119,0.530588717386127,2.34345041494817,1.26311436307151,0.446461549424566,0.587217207113281,4.93422300904058,20.0593134702649,0.0383197453920729,0.630929125007242,96.220705602318,5.43986765947193,64.1163295600563,0.0464021000033245,0.183979178359732,0.194110416336916,0.0271037765499204,12.2548990417272,0.13186341561377,0.213464171439409,19.3038198165596
"G","2014",1083.0416158319,717.487318484345,270.958449842874,14.3690262390301,12.8505434072576,22.1455410681665,8394.05548945069,101900.648255832,0.599933995911852,3.78850316302851,0.878162321285345,0.459883291786537,0.593691297760233,4.93163052969612,14.4227787980344,0.0261984122218564,1.88580964936409,88.9558420144022,12.9578318963759,93.6529295891523,0.0897304817405529,0.273697688383982,0.130957884283271,0.040633018873632,14.0790175122675,0.235263427020982,0.173886900197249,50.004222933203
"H","2014",1759.26239292463,1654.27495268057,1496.46437787451,10.9331929651089,6.38393111526966,49.6627523377538,2123.207004508,397423.244221136,0.672224223287776,2.56700920732692,1.87852559855673,0.410048510576598,0.579527318058536,6.21200364967808,9.2915660974104,0.0411426427657716,0.994069604901597,71.3778475672007,9.56531998049468,20.8122208621353,0.0714892729558051,0.147389215929434,0.0967112900316715,0.0185420474875718,12.9469671589322,0.238706315308809,0.181691666413099,33.2204035180621
"I","2014",205.310015332187,2491.10691109556,773.566192260478,10.0321058868431,16.2400610919576,32.1482071001083,2550.56605185382,78809.6523960121,0.591785855777562,3.0990831872914,2.67934759974014,0.365676565491594,0.20543126440607,6.62207900313661,10.3191627569031,0.0295752941281535,1.77572159515694,91.8442662619054,14.363656910602,130.561654381454,0.0966974505735561,0.198164022434503,0.194461276961956,0.0385459185671061,12.9390796902589,0.299305683607236,0.173723384214099,62.6585732586682
"J","2014",1897.1021035898,2362.31551199569,207.591296650935,6.45867892960086,19.3439452082384,15.4499571025372,4745.87317486294,199515.186494682,0.32486659665592,1.38584734709002,0.653386137681082,0.461600483674556,0.53628606419079,6.23974470165558,11.4995048739947,0.0237014545127749,1.70515770278871,28.6835038848221,7.18783596507274,242.57995756343,0.0563658983912319,0.143763751490042,0.04343395244563,0.0145796508155763,19.5615457673557,0.214280900964513,0.117538414790761,24.8380506364629
"K","2014",316.794581325958,640.716501844581,1601.96115211584,4.28308979002759,5.97874065046199,31.6380447894335,2038.27283764258,452935.094956774,0.389431183505803,3.76823186129332,2.62873609911185,0.392047137650661,0.631908425316215,4.34713999275118,7.14225900522433,0.0497690611169674,1.5590029967716,89.3723299540579,14.8698776022065,289.540475374088,0.0759017551527359,0.286020421562716,0.0552267266833223,0.0226835604663938,7.00948926387355,0.110345495352522,0.113246376230381,87.682396217715
"L","2014",88.4059221970383,50.6337729038205,3538.81761631928,3.16598425153643,13.6697741597891,11.2437568046153,11651.1511576828,141994.754213374,0.409317386662588,1.48046961612999,2.84647140081506,0.636903410591185,0.422361616464332,4.39609739556909,9.64849775959738,0.0282714256783947,0.818858723039739,36.9800484552979,8.28699917136692,283.630322450772,0.0889069088129327,0.18492133859545,0.0965660535125062,0.0207826987188309,18.4502581390552,0.14688711790368,0.19664577327203,69.7105212998576
"M","2014",810.590318776434,158.243747267406,3548.56250238372,14.9788101264276,6.80868848692626,23.8102492317557,10906.8192185368,374347.053840756,0.735385154141113,2.78333862568252,1.94976547569968,0.29075428894721,0.307007198734209,4.9328418453224,8.54664881154895,0.0243996339384466,0.742507342481986,79.1340543888509,3.78397907014005,220.22405856289,0.0686846637888812,0.242912709293887,0.100191304241307,0.0396160319633782,8.74496413511224,0.251326874317601,0.134312677418347,83.0703578074463
"N","2014",1333.6493263538,1286.0982168396,3149.01711365674,11.9901733100414,16.0734853893518,37.5326750613749,7221.53171338141,274330.910074059,0.764467444876209,2.46183661930263,1.85454253293574,0.685591239063069,0.68020697562024,4.31457788101397,19.127825365169,0.0156712623429485,2.58855187520385,28.0453037656844,2.42541691008955,137.616415275261,0.0309252572176047,0.259174970723689,0.0899010685738176,0.0381911735795438,9.52795389224775,0.15372243411839,0.179933370277286,17.3038033605553
"O","2014",1421.72905491269,1285.87942119339,1792.35441453056,14.8661123518832,19.3741830042563,34.9922026414424,7388.37231439538,113245.879625902,0.240114129800349,1.4198923020158,0.562057510949671,0.528488516970538,0.633652656897903,5.82881935476325,30.0141501126345,0.0463622078183107,0.570240667555481,79.1039400920272,4.86461074883118,99.7702196799219,0.0352769812825136,0.115035336324945,0.182847046435345,0.0114499796181917,15.0032564438879,0.146555317752063,0.245422052592039,24.4527434324846
"P","2014",875.01578446338,134.338685669936,1762.58499032119,14.5144943646155,11.7417572811246,29.8508736956865,4311.53793586418,188734.826352447,0.315831253165379,1.08229896239936,2.36601630353834,0.577712172688916,0.645923709357157,5.03906804835424,34.0615439431276,0.00283911884762347,2.59290611906908,37.1823653951287,14.4950203471817,58.3878617733717,0.0834625963168219,0.271630326006562,0.0547597557678819,0.0323001030273736,5.76036472339183,0.251319378381595,0.244022158917505,35.8066062349826
"Q","2014",1011.845558197,1369.75456498796,2432.42349425564,10.9989502402022,19.9440087401308,37.1530373580754,8597.11981448345,296350.798138883,0.556920419400558,1.78902530786581,2.50205392960925,0.278502226271667,0.754620565799996,5.71259441156872,27.1271542466711,0.0119307559565641,2.13699797471054,56.4312095567584,9.53490705252625,32.2062915563583,0.0761855453648604,0.198389755142853,0.189513874591794,0.0390555093158036,11.0131237155292,0.231557931471616,0.151136057230178,55.7505934149958
"R","2014",929.233362466795,381.26416113344,1291.3354680175,10.3639364526607,11.916797675658,36.5872872807086,4230.33920279704,414818.374568131,0.402780235186219,1.09784931642935,2.64696258713957,0.666783042182215,0.41741683408618,6.73826357978396,6.68890195549466,0.0382924191886559,0.774114190833643,40.3198529034853,8.38456735992804,224.379764152691,0.0840847346512601,0.125899906782433,0.0548081805673428,0.0339082129392773,15.873899810249,0.236233616247773,0.23269332513446,90.7611204660498
"S","2014",958.037846731953,1939.55065883696,514.534519915469,11.8623283882625,14.6213653264567,32.0639170706272,9693.98371595889,457361.935824156,0.245522032864392,2.34881415683776,2.73849499947391,0.295889679971151,0.498128260811791,6.05270900041796,6.36893667257391,0.0320576712838374,0.626666170544922,53.7671515904367,10.3208013193216,178.010116685182,0.0952583198994398,0.294340419908986,0.193069400803652,0.0105214515887201,6.80471273721196,0.125507845776156,0.158545791578945,96.0756674711592
"T","2014",1512.01847767644,869.571701374371,3507.50986002386,9.82846779096872,17.1696323668584,20.8270737808198,1347.35145047307,135637.937707361,0.507349620107561,2.49664606596343,0.819742874708027,0.346758046816103,0.79753229059279,4.17263547005132,5.77648333390243,0.0352374490932561,1.00109280855395,98.6916680261493,7.55319074704312,75.4823124222457,0.0883896434516646,0.179482126794755,0.100290537460241,0.0377810194715857,15.4632997524459,0.146251789899543,0.246209913631901,40.0529087660834
"A","2015",536.897355873138,1577.90671199909,800.630629435182,6.09086418151855,14.4745790597517,34.4554540980607,1692.84506235272,115910.147491377,0.213745545456186,1.72678125021048,0.728751802351326,0.408949067280628,0.541064856527373,6.9712786229793,18.8833871856332,0.010374597623013,0.515633789589629,23.4544457681477,5.7905927838292,284.496525768191,0.0411425238847733,0.276712555345148,0.0679280033148825,0.0346064279880375,8.24118937831372,0.226928361784667,0.210207132098731,68.4880624851212
"B","2015",1103.26483599958,396.746234605089,430.992897576652,4.56971213733777,10.7064890582114,25.8851367048919,6777.22640056163,384280.949470121,0.363241364061832,2.52678456995636,1.31067477818578,0.527286067069508,0.626095857936889,5.59245253447443,1.4044646974653,0.0471820725593716,2.28542438079603,59.926880672574,7.47608363674954,52.1089654043317,0.0451270687347278,0.279032991407439,0.15523102118168,0.0449539204034954,6.34497348917648,0.151537963887677,0.202401751454454,69.9583561136387
"C","2015",1106.79977164394,1962.03509384301,3766.0035309149,1.05120242852718,16.5114441153128,10.055551994592,4088.31577422097,329971.658764407,0.201015030173585,2.47433290118352,1.27629072009586,0.512327028717846,0.514488106360659,4.54781143902801,25.8739000891801,0.0269058356876485,2.39727018470876,24.9008196219802,8.37570255156606,221.624187873676,0.0571987744956277,0.147866810532287,0.0380432646349072,0.0271725110150874,13.2867638277821,0.112911892496049,0.234587995219044,81.9331620796584
"D","2015",1735.31180897518,296.280407293234,1133.23680816684,11.8534898031503,12.8791542863473,28.4362058341503,6868.13673749566,156334.649317432,0.693006240110844,1.80123058264144,0.798385188216344,0.265727754845284,0.312207523267716,5.93402075697668,3.4643421927467,0.00429185793036595,1.9896383456653,85.3784847073257,13.905174216954,290.399195495993,0.0807040354399942,0.269866214459762,0.0668092130799778,0.0263808303140104,6.8234745063819,0.237819786602631,0.214129931514617,40.4668122367002
"E","2015",381.473129321355,1628.88505148701,1618.73782838229,10.1941076787189,14.9231850728393,30.1988470554352,9360.09342013858,368726.412975229,0.450404476188123,1.29856195976026,0.934194395784289,0.21589096034877,0.290388399874792,4.3782629435882,4.46903380076401,0.0448110747383907,2.43465256306808,57.6079084910452,9.8189942475874,40.2701918035746,0.0574521181592718,0.139241396076977,0.142120836379472,0.0128657177928835,10.7156229019165,0.14003920792602,0.164966239337809,65.5184373818338
"F","2015",1878.97048865352,1324.27976421663,1236.25674248906,2.8436179109849,14.3066660035402,42.7472412027419,5836.98970545083,448602.622270118,0.448171390220523,1.61704494152218,2.3250590126263,0.465917743439786,0.684547233628109,4.79052535421215,5.89864186197519,0.0428470297600143,2.1443049319787,45.6911378912628,6.71221614442766,106.863432656974,0.0384664429165423,0.135408605635166,0.0480253282492049,0.0116987009439617,13.6955668439623,0.125095624197274,0.112997121026274,40.1185599388555
"G","2015",1854.40920578665,1639.57395855337,1602.80249564676,6.56011987524107,19.6346438629553,31.1962262447923,7017.61442469433,348188.430827577,0.48433461538516,2.32638950156979,1.29597327043302,0.568420323822647,0.20575439739041,6.91387418610975,24.1960496986285,0.0279650271870196,1.75310663715936,54.0138395130634,7.51838915213011,164.035724904388,0.074601317064371,0.122361377393827,0.129047747403383,0.0361397377122194,15.4389366088435,0.136568468436599,0.1610669701593,10.6047379272059
"H","2015",481.486162855756,432.111387667246,2669.96756674489,4.41839549085125,13.8222610775847,22.315819459036,6459.29277245887,489470.0656645,0.570664400653914,3.48378897923976,1.79189909552224,0.502396289887838,0.496873681014404,4.58832870889455,21.820752965752,0.0205892221769318,1.76724217610899,76.1127446964383,8.34245474846102,79.6611195243895,0.0863683867477812,0.298166848812252,0.0398322141426615,0.0198876152932644,17.2992143791635,0.235120247164741,0.147199463890865,66.1668017110787
"I","2015",1453.54576748167,1650.48974582227,3834.17883453658,3.35107272770256,13.3657693804707,27.7989674173295,2398.45822541974,301559.427392203,0.643738773372024,3.45816256827675,1.64707697124686,0.248517588526011,0.597376479860395,6.95205500954762,22.5108009926043,0.0324567398289219,2.27089787786826,28.3995806984603,10.3670195345767,31.4377349242568,0.0748242179607041,0.238019716413692,0.194820451263804,0.0237612287513912,16.3172303827014,0.196614878764376,0.138284647103865,79.1172723961063
"J","2015",1981.22841860866,1457.54351522541,281.126477476209,5.57404735172167,14.8823885514867,25.7537634950131,10778.5898437724,413450.728973839,0.298314010398462,1.56209513731301,2.22194233862683,0.240967289474793,0.306233548652381,6.75925493519753,23.0745813038666,0.0331885269959457,1.17132078635041,54.7964689694345,8.14828643226065,265.292106308043,0.0535181474150158,0.234179494902492,0.0671866557723843,0.0150523243658245,8.13228285987861,0.109756166860461,0.242183374578599,48.9449728699401
"K","2015",914.126057426212,2136.37880489696,1639.31182260858,6.57188501721248,13.5211994149722,18.6655527632684,10033.7199096102,128324.402600992,0.662805922096595,3.21696288511157,2.70940194907598,0.254305109893903,0.474599538883194,4.56551691517234,8.08875375264324,4.19943360611796e-05,1.4707247040933,82.3961061798036,2.09155615279451,72.7123369928449,0.0819343155715615,0.20037462990731,0.09635638064472,0.0225196718703955,8.52117051254027,0.278768511675298,0.196103513450362,47.1529474947602
"L","2015",1023.75898239599,1731.18046023883,577.219396689907,1.20041853096336,11.4997607772239,46.8385260459036,11771.2497238535,137771.138560493,0.725844799727202,3.23146998416632,0.889456744305789,0.698658932046965,0.672651752037928,5.48586011771113,36.0143565246835,0.0294293998391368,2.90441895206459,43.8288507796824,3.34857949451543,102.683938620612,0.0666914886096492,0.135108680650592,0.16374263265403,0.0375095978472382,8.08214624412358,0.10757642230019,0.238971178384963,56.8862082320265
"M","2015",1160.07909009443,224.938644182403,204.744652064983,2.0984566793777,15.6064960255753,31.6987895593047,7379.7962598037,497872.05994362,0.483785698097199,1.76455251849256,2.42775516887195,0.658479691063985,0.77425099615939,5.20978094590828,10.1453986454289,0.00219891278538853,2.27942787413485,65.1226300746202,7.26146070752293,265.164582645521,0.0705889087263495,0.224914370663464,0.0888045697635971,0.029326363587752,8.09531364473514,0.142305781785399,0.122723732888699,90.103786222171
"N","2015",1440.25856556743,371.781962476671,3056.01049914258,11.6059474316426,6.58162275794894,46.2038223724812,7325.96077164635,221767.554397229,0.531723522162065,3.57724928250536,2.92918315925635,0.244852487044409,0.465582976443693,6.03466680226848,1.61488047079183,0.0420140388421714,2.3061709869653,49.9214004166424,11.1380092923064,228.864875137806,0.0432981039024889,0.208142509497702,0.0938961970363744,0.0217826152965426,18.1975016428623,0.241152312653139,0.206596083915792,86.022074597422
"O","2015",103.407103498932,1942.5526513753,1623.41256160289,14.6471222182736,9.99743973952718,38.4037340153009,8132.64235598035,466640.782786999,0.602635311475024,1.15028116619214,2.76841279712971,0.670860301982611,0.327798821916804,6.71288351574913,27.267569472082,0.0110138784511946,2.72621925582644,28.9492442831397,9.03999697067775,227.782301753759,0.0809987585130148,0.160479187080637,0.0896774609037675,0.0433653944637626,13.6860984994564,0.29265256584622,0.248758095351513,98.8908939575776
"P","2015",349.043217087863,1599.37329540495,3543.14711415209,9.60194753622636,13.924316301709,18.2525957562029,10871.3829212356,325756.883819122,0.598177324607968,2.1118328019511,0.704703832860105,0.385463802539743,0.730066346516833,4.07363957702182,5.70452137524262,0.00429393511731178,1.67497907252982,39.4176398217678,9.49912574049085,295.5089510791,0.0361368870129809,0.187334460578859,0.166604430091102,0.0423041817173362,12.9940588737372,0.218094873335212,0.231394102412742,32.9707976919599
"Q","2015",914.452593653696,2256.82358203572,3230.74073994067,8.07300080638379,9.32040497777052,48.4382282104343,5840.37371794693,254156.621114817,0.646672608377412,2.0891537189018,2.54073427128606,0.657641943008639,0.479925442207605,6.68832296715118,22.1850158756133,0.024205065658316,1.89660280314274,29.5109636895359,2.90814748825505,205.077190939337,0.0380185742420144,0.221040385728702,0.117616489527281,0.0120387842040509,7.82375957816839,0.105510070268065,0.136840819753706,77.9605967691168
"R","2015",114.549251774093,1648.7313371757,2440.26940726908,3.08311685128137,5.6260738382116,46.9301359169185,6639.08509747125,326555.071817711,0.422087254282087,1.74149915971793,2.75539447157644,0.271098739514127,0.395187417650595,5.19557759724557,18.9032390359789,0.0431926608667709,2.04996274446603,99.8277612775564,12.1963902073912,113.253955477849,0.0563388342945837,0.262652702536434,0.193302882956341,0.0248583700601012,17.8767366020475,0.269857906876132,0.117011597927194,53.0890502757393
